CustomerID,Recency,Frequency,Monetary,Cluster,ClusterLabel
16950,57.0,10,3784.37,1,Loyal Customers
16951,135.0,3,1277.75,1,Loyal Customers
16952,109.0,5,798.78,1,Loyal Customers
16953,30.0,1,20.8,1,Loyal Customers
16954,1.0,20,6081.88,1,Loyal Customers
16955,185.0,6,1309.41,1,Loyal Customers
16956,18.0,1,308.74,1,Loyal Customers
16957,239.0,2,416.64,1,Loyal Customers
16958,435.0,1,809.44,0,At Risk
16959,87.0,1,117.35000000000001,1,Loyal Customers
16960,39.0,8,2043.43,1,Loyal Customers
16961,116.0,3,794.56,1,Loyal Customers
16962,410.0,1,251.04,0,At Risk
16963,187.0,1,110.55000000000001,1,Loyal Customers
16964,733.0,2,207.85,0,At Risk
16965,227.0,1,201.19,1,Loyal Customers
16966,8.0,7,2154.97,1,Loyal Customers
16967,189.0,1,319.02,1,Loyal Customers
16968,4.0,2,439.43,1,Loyal Customers
16969,39.0,3,650.41,1,Loyal Customers
16970,626.0,1,71.4,0,At Risk
16971,38.0,1,357.21,1,Loyal Customers
16972,383.0,2,786.25,0,At Risk
16973,386.0,1,127.0,0,At Risk
16974,523.0,2,365.5,0,At Risk
16975,423.0,3,926.12,0,At Risk
16976,267.0,1,251.51999999999998,0,At Risk
16977,395.0,4,496.0,0,At Risk
16978,78.0,3,768.88,1,Loyal Customers
16979,4.0,9,2859.74,1,Loyal Customers
16980,255.0,3,1473.33,1,Loyal Customers
16982,61.0,1,384.06,1,Loyal Customers
16983,13.0,11,3710.22,1,Loyal Customers
16984,88.0,9,10754.8,1,Loyal Customers
16985,17.0,23,10923.16,1,Loyal Customers
16986,30.0,11,4888.75,1,Loyal Customers
16987,3.0,11,2535.9,1,Loyal Customers
16988,5.0,2,382.67,1,Loyal Customers
16989,7.0,6,1133.25,1,Loyal Customers
16990,219.0,2,344.0,1,Loyal Customers
16991,421.0,1,1041.21,0,At Risk
16992,11.0,13,5476.5,1,Loyal Customers
16993,464.0,2,1950.9499999999998,0,At Risk
16996,30.0,9,2123.61,1,Loyal Customers
16997,288.0,3,702.0,0,At Risk
16998,150.0,5,402.0,1,Loyal Customers
16999,23.0,2,484.82,1,Loyal Customers
17000,396.0,2,406.3,0,At Risk
17001,1.0,19,6640.8,1,Loyal Customers
17002,86.0,7,2571.55,1,Loyal Customers
17003,402.0,4,830.16,0,At Risk
17004,46.0,4,2425.16,1,Loyal Customers
17005,471.0,2,742.36,0,At Risk
17006,5.0,8,1636.32,1,Loyal Customers
17007,51.0,7,1120.1,1,Loyal Customers
17008,429.0,1,81.36,0,At Risk
17009,551.0,1,242.06,0,At Risk
17010,18.0,1,195.36,1,Loyal Customers
17011,30.0,3,671.7,1,Loyal Customers
17012,725.0,1,384.16,0,At Risk
17014,8.0,3,586.33,1,Loyal Customers
17015,29.0,3,1842.56,1,Loyal Customers
17016,577.0,1,552.4,0,At Risk
17017,3.0,29,14110.61,1,Loyal Customers
17018,41.0,6,2287.7,1,Loyal Customers
17019,11.0,11,4012.2,1,Loyal Customers
17020,542.0,2,935.62,0,At Risk
17021,442.0,6,1182.22,0,At Risk
17022,31.0,2,260.0,1,Loyal Customers
17023,417.0,3,800.1800000000001,0,At Risk
17024,45.0,3,95.85,1,Loyal Customers
17025,61.0,5,1510.64,1,Loyal Customers
17026,185.0,3,208.98000000000002,1,Loyal Customers
17027,79.0,9,1327.11,1,Loyal Customers
17028,581.0,3,1593.83,0,At Risk
17029,111.0,7,2137.3,1,Loyal Customers
17030,64.0,1,146.87,1,Loyal Customers
17031,12.0,6,2773.85,1,Loyal Customers
17032,548.0,8,3004.6,0,At Risk
17033,86.0,4,1332.79,1,Loyal Customers
17034,16.0,5,1283.92,1,Loyal Customers
17035,246.0,4,613.59,1,Loyal Customers
17036,383.0,1,176.89999999999998,0,At Risk
17037,88.0,1,1267.32,1,Loyal Customers
17038,30.0,2,743.17,1,Loyal Customers
17039,604.0,1,1954.99,0,At Risk
17040,138.0,2,463.25,1,Loyal Customers
17041,27.0,6,1686.28,1,Loyal Customers
17042,3.0,5,1044.3799999999999,1,Loyal Customers
17043,32.0,8,2616.55,1,Loyal Customers
17044,25.0,12,11962.300000000001,1,Loyal Customers
17045,113.0,5,827.6800000000001,1,Loyal Customers
17046,157.0,5,1906.07,1,Loyal Customers
17047,85.0,6,2289.23,1,Loyal Customers
17048,118.0,7,2071.68,1,Loyal Customers
17049,3.0,19,9947.48,1,Loyal Customers
17050,96.0,11,4691.79,1,Loyal Customers
17051,194.0,4,714.39,1,Loyal Customers
17052,28.0,1,413.75,1,Loyal Customers
17053,131.0,1,498.48,1,Loyal Customers
17054,28.0,5,1356.33,1,Loyal Customers
17055,446.0,1,239.55,0,At Risk
17056,738.0,1,128.60000000000002,0,At Risk
17057,596.0,1,294.74,0,At Risk
17058,82.0,3,1179.89,1,Loyal Customers
17059,30.0,9,5602.53,1,Loyal Customers
17060,266.0,1,234.24,0,At Risk
17061,74.0,11,5232.2300000000005,1,Loyal Customers
17062,314.0,6,1208.22,0,At Risk
17063,21.0,13,3638.53,1,Loyal Customers
17064,59.0,3,859.35,1,Loyal Customers
17065,638.0,2,194.7,0,At Risk
17066,726.0,1,228.34,0,At Risk
17067,725.0,3,454.54,0,At Risk
17068,12.0,47,9161.08,1,Loyal Customers
17069,28.0,14,5794.28,1,Loyal Customers
17070,114.0,2,445.32,1,Loyal Customers
17071,28.0,13,3801.2000000000003,1,Loyal Customers
17072,625.0,1,282.05,0,At Risk
17073,18.0,4,1446.09,1,Loyal Customers
17074,563.0,1,203.05,0,At Risk
17075,18.0,10,2241.73,1,Loyal Customers
17076,36.0,6,1242.75,1,Loyal Customers
17077,578.0,1,306.0,0,At Risk
17078,36.0,2,378.2,1,Loyal Customers
17079,78.0,1,118.80000000000001,1,Loyal Customers
17080,22.0,7,957.53,1,Loyal Customers
17081,25.0,6,964.39,1,Loyal Customers
17082,33.0,6,4732.03,1,Loyal Customers
17083,109.0,9,4049.79,1,Loyal Customers
17084,35.0,3,5202.97,1,Loyal Customers
17085,123.0,28,7891.41,1,Loyal Customers
17086,7.0,6,2050.08,1,Loyal Customers
17087,738.0,1,221.53,0,At Risk
17088,28.0,4,1991.01,1,Loyal Customers
17089,386.0,1,128.45,0,At Risk
17090,4.0,13,3149.48,1,Loyal Customers
17091,3.0,19,7811.1,1,Loyal Customers
17092,50.0,11,5594.96,1,Loyal Customers
17093,593.0,1,235.88,0,At Risk
17094,322.0,2,402.20000000000005,0,At Risk
17095,23.0,7,2572.25,1,Loyal Customers
17096,15.0,11,3759.1800000000003,1,Loyal Customers
17097,2.0,9,1340.45,1,Loyal Customers
17098,382.0,3,591.07,0,At Risk
17099,533.0,1,582.17,0,At Risk
17100,18.0,2,971.74,1,Loyal Customers
17101,10.0,7,2507.05,1,Loyal Customers
17102,262.0,1,25.5,0,At Risk
17103,722.0,1,424.3,0,At Risk
17104,424.0,1,474.03000000000003,0,At Risk
17105,159.0,2,665.78,1,Loyal Customers
17106,389.0,1,491.23,0,At Risk
17107,33.0,10,16075.42,1,Loyal Customers
17108,664.0,1,174.95,0,At Risk
17109,29.0,8,1295.46,1,Loyal Customers
17110,165.0,3,510.7,1,Loyal Customers
17111,47.0,2,476.58,1,Loyal Customers
17112,503.0,1,205.17000000000002,0,At Risk
17113,574.0,6,2322.59,0,At Risk
17114,6.0,8,808.62,1,Loyal Customers
17115,8.0,7,2761.4900000000002,1,Loyal Customers
17116,648.0,1,389.78,0,At Risk
17117,288.0,1,116.19999999999999,0,At Risk
17118,318.0,1,157.02,0,At Risk
17119,3.0,2,606.91,1,Loyal Customers
17120,233.0,1,307.46,1,Loyal Customers
17121,403.0,1,314.74,0,At Risk
17122,119.0,4,570.5,1,Loyal Customers
17123,162.0,3,977.17,1,Loyal Customers
17124,185.0,1,298.89,1,Loyal Customers
17125,50.0,1,259.35,1,Loyal Customers
17126,152.0,9,2070.44,1,Loyal Customers
17127,429.0,5,1155.0300000000002,0,At Risk
17128,335.0,1,157.09,0,At Risk
17129,520.0,1,31.85,0,At Risk
17131,5.0,5,2463.17,1,Loyal Customers
17132,452.0,2,1272.8,0,At Risk
17133,16.0,12,14622.33,1,Loyal Customers
17134,107.0,3,637.1,1,Loyal Customers
17135,16.0,10,1954.1599999999999,1,Loyal Customers
17136,662.0,1,231.68,0,At Risk
17137,416.0,6,1133.63,0,At Risk
17138,276.0,7,4417.27,0,At Risk
17139,16.0,25,19584.46,1,Loyal Customers
17140,247.0,1,465.32,1,Loyal Customers
17141,418.0,4,754.33,0,At Risk
17142,239.0,4,1283.75,1,Loyal Customers
17143,417.0,2,924.11,0,At Risk
17144,1.0,2,984.57,1,Loyal Customers
17145,513.0,4,3120.91,0,At Risk
17146,106.0,13,5860.24,1,Loyal Customers
17147,23.0,9,3199.95,1,Loyal Customers
17148,52.0,1,124.88,1,Loyal Customers
17149,451.0,1,143.10000000000002,0,At Risk
17150,377.0,6,1375.65,0,At Risk
17151,735.0,1,231.90000000000003,0,At Risk
17152,195.0,4,2016.5,1,Loyal Customers
17153,24.0,1,213.78,1,Loyal Customers
17154,75.0,1,329.34,1,Loyal Customers
17155,18.0,7,892.46,1,Loyal Customers
17156,492.0,1,591.87,0,At Risk
17157,8.0,19,5151.900000000001,1,Loyal Customers
17158,32.0,5,1980.0,1,Loyal Customers
17159,22.0,5,2099.59,1,Loyal Customers
17160,31.0,17,10209.16,1,Loyal Customers
17161,444.0,1,856.01,0,At Risk
17162,29.0,10,1715.46,1,Loyal Customers
17163,22.0,4,699.78,1,Loyal Customers
17164,33.0,7,2467.35,1,Loyal Customers
17165,284.0,6,1794.32,0,At Risk
17166,39.0,2,206.34,1,Loyal Customers
17167,380.0,3,867.11,0,At Risk
17168,499.0,1,400.2,0,At Risk
17169,58.0,3,1156.73,1,Loyal Customers
17170,374.0,2,178.68,0,At Risk
17171,289.0,2,384.59,0,At Risk
17172,79.0,3,956.5699999999999,1,Loyal Customers
17173,5.0,8,3766.6,1,Loyal Customers
17174,218.0,1,59.9,1,Loyal Customers
17175,44.0,4,1443.69,1,Loyal Customers
17176,202.0,3,902.3199999999999,1,Loyal Customers
17177,505.0,1,119.5,0,At Risk
17178,731.0,1,436.71000000000004,0,At Risk
17179,178.0,6,1507.26,1,Loyal Customers
17180,56.0,11,2256.98,1,Loyal Customers
17181,57.0,3,465.37,1,Loyal Customers
17182,423.0,2,321.3,0,At Risk
17183,8.0,6,3347.31,1,Loyal Customers
17184,569.0,2,198.41000000000003,0,At Risk
17185,592.0,3,229.46,0,At Risk
17186,47.0,2,144.0,1,Loyal Customers
17187,227.0,2,467.71,1,Loyal Customers
17188,11.0,13,4592.93,1,Loyal Customers
17189,106.0,5,957.63,1,Loyal Customers
17190,59.0,7,1743.04,1,Loyal Customers
17191,28.0,15,4836.05,1,Loyal Customers
17192,536.0,1,77.83,0,At Risk
17193,36.0,9,2310.04,1,Loyal Customers
17194,274.0,3,812.5,0,At Risk
17195,655.0,1,562.98,0,At Risk
17196,428.0,1,352.9,0,At Risk
17197,30.0,1,1013.01,1,Loyal Customers
17198,24.0,3,1213.88,1,Loyal Customers
17199,582.0,1,145.12,0,At Risk
17200,387.0,4,356.71,0,At Risk
17201,54.0,4,1242.04,1,Loyal Customers
17202,421.0,1,160.65,0,At Risk
17203,36.0,10,5575.88,1,Loyal Customers
17204,175.0,9,5504.6900000000005,1,Loyal Customers
17205,54.0,3,999.35,1,Loyal Customers
17206,53.0,1,204.24,1,Loyal Customers
17207,652.0,1,303.21999999999997,0,At Risk
17208,396.0,1,115.35,0,At Risk
17209,649.0,3,611.6,0,At Risk
17210,393.0,1,253.37,0,At Risk
17211,27.0,13,4046.65,1,Loyal Customers
17212,253.0,3,794.41,1,Loyal Customers
17213,40.0,13,5182.3,1,Loyal Customers
17214,60.0,6,1069.1200000000001,1,Loyal Customers
17215,464.0,1,186.15,0,At Risk
17216,554.0,1,65.05,0,At Risk
17217,234.0,2,218.0,1,Loyal Customers
17218,4.0,18,4192.68,1,Loyal Customers
17219,32.0,2,259.13,1,Loyal Customers
17220,24.0,21,4481.75,1,Loyal Customers
17221,7.0,5,978.52,1,Loyal Customers
17222,65.0,6,1605.01,1,Loyal Customers
17223,310.0,3,873.53,0,At Risk
17224,501.0,1,100.86000000000001,0,At Risk
17225,582.0,1,131.15,0,At Risk
17226,309.0,3,900.12,0,At Risk
17227,19.0,12,2022.03,1,Loyal Customers
17228,16.0,13,3177.24,1,Loyal Customers
17229,96.0,2,318.76,1,Loyal Customers
17230,264.0,18,9924.95,1,Loyal Customers
17231,12.0,25,7197.04,1,Loyal Customers
17232,3.0,2,421.52,1,Loyal Customers
17233,35.0,3,560.86,1,Loyal Customers
17234,183.0,1,149.89,1,Loyal Customers
17235,25.0,8,1904.8799999999999,1,Loyal Customers
17236,13.0,12,1929.26,1,Loyal Customers
17237,11.0,4,1002.08,1,Loyal Customers
17238,3.0,32,7783.1,1,Loyal Customers
17239,313.0,4,1189.45,0,At Risk
17240,596.0,1,130.6,0,At Risk
17241,385.0,12,2744.14,0,At Risk
17242,108.0,5,2889.2799999999997,1,Loyal Customers
17243,1.0,69,20889.86,1,Loyal Customers
17244,53.0,5,1826.04,1,Loyal Customers
17245,205.0,2,371.63,1,Loyal Customers
17246,547.0,2,38.92,0,At Risk
17247,15.0,1,282.19,1,Loyal Customers
17248,120.0,2,546.16,1,Loyal Customers
17249,429.0,1,68.03,0,At Risk
17250,4.0,2,384.52,1,Loyal Customers
17251,363.0,3,812.4300000000001,0,At Risk
17252,117.0,2,353.86,1,Loyal Customers
17253,18.0,1,178.26,1,Loyal Customers
17254,5.0,3,470.73,1,Loyal Customers
17255,41.0,4,799.13,1,Loyal Customers
17256,107.0,5,498.93,1,Loyal Customers
17257,436.0,2,192.73,0,At Risk
17258,397.0,2,417.3,0,At Risk
17259,148.0,6,1889.34,1,Loyal Customers
17260,411.0,1,120.95,0,At Risk
17261,510.0,1,230.44,0,At Risk
17262,52.0,11,2757.62,1,Loyal Customers
17263,208.0,1,63.440000000000005,1,Loyal Customers
17264,424.0,1,279.59,0,At Risk
17265,139.0,2,562.9,1,Loyal Customers
17266,2.0,5,517.73,1,Loyal Customers
17267,127.0,2,317.62,1,Loyal Customers
17268,108.0,11,1733.8899999999999,1,Loyal Customers
17269,386.0,1,537.46,0,At Risk
17270,469.0,2,604.4,0,At Risk
17271,736.0,1,210.39,0,At Risk
17272,42.0,4,2148.63,1,Loyal Customers
17273,424.0,1,141.12,0,At Risk
17274,35.0,2,577.38,1,Loyal Customers
17275,383.0,1,114.52,0,At Risk
17276,402.0,1,508.39,0,At Risk
17277,228.0,2,1065.3500000000001,1,Loyal Customers
17278,241.0,2,271.24,1,Loyal Customers
17279,58.0,1,187.82999999999998,1,Loyal Customers
17280,438.0,1,118.86,0,At Risk
17281,374.0,6,797.8499999999999,0,At Risk
17282,130.0,5,2339.66,1,Loyal Customers
17283,379.0,1,188.46,0,At Risk
17284,60.0,8,2793.16,1,Loyal Customers
17285,628.0,2,428.34,0,At Risk
17286,22.0,3,395.48,1,Loyal Customers
17287,26.0,21,4111.96,1,Loyal Customers
17288,9.0,11,2499.98,1,Loyal Customers
17289,32.0,9,2079.39,1,Loyal Customers
17290,4.0,8,1501.44,1,Loyal Customers
17291,308.0,1,550.8000000000001,0,At Risk
17292,472.0,2,271.75,0,At Risk
17293,8.0,17,3774.23,1,Loyal Customers
17294,669.0,2,467.79,0,At Risk
17295,29.0,3,556.95,1,Loyal Customers
17296,730.0,1,338.13,0,At Risk
17297,17.0,1,131.78,1,Loyal Customers
17298,101.0,5,957.5600000000001,1,Loyal Customers
17299,12.0,6,1016.08,1,Loyal Customers
17300,391.0,2,393.64,0,At Risk
17301,21.0,2,330.43,1,Loyal Customers
17302,15.0,5,1135.63,1,Loyal Customers
17303,361.0,1,250.04,0,At Risk
17304,534.0,1,111.5,0,At Risk
17305,649.0,1,2135.46,0,At Risk
17306,11.0,21,9782.35,1,Loyal Customers
17307,395.0,11,3999.8900000000003,0,At Risk
17308,393.0,2,4511.76,0,At Risk
17309,95.0,3,330.59,1,Loyal Customers
17310,387.0,2,1025.1,0,At Risk
17311,78.0,6,3566.56,1,Loyal Customers
17312,139.0,3,644.3,1,Loyal Customers
17313,31.0,1,2328.84,1,Loyal Customers
17314,25.0,17,4904.43,1,Loyal Customers
17315,2.0,43,9650.6,1,Loyal Customers
17316,420.0,1,124.45,0,At Risk
17317,46.0,3,2600.34,1,Loyal Customers
17318,725.0,1,164.28,0,At Risk
17319,669.0,1,29.099999999999998,0,At Risk
17320,100.0,6,2895.77,1,Loyal Customers
17321,8.0,6,1741.18,1,Loyal Customers
17322,376.0,5,922.59,0,At Risk
17323,15.0,12,1565.59,1,Loyal Customers
17324,18.0,12,2301.87,1,Loyal Customers
17325,280.0,3,609.5699999999999,0,At Risk
17326,408.0,2,321.95,0,At Risk
17327,410.0,2,152.35,0,At Risk
17328,673.0,1,104.7,0,At Risk
17329,14.0,5,1004.4300000000001,1,Loyal Customers
17330,23.0,4,423.8,1,Loyal Customers
17331,124.0,1,175.2,1,Loyal Customers
17332,528.0,5,838.27,0,At Risk
17333,86.0,1,494.25,1,Loyal Customers
17334,302.0,3,635.15,0,At Risk
17335,384.0,2,508.0,0,At Risk
17336,472.0,1,81.12,0,At Risk
17337,151.0,4,2027.8700000000001,1,Loyal Customers
17338,17.0,17,12142.57,1,Loyal Customers
17339,94.0,3,362.36,1,Loyal Customers
17340,30.0,18,22404.82,1,Loyal Customers
17341,157.0,5,1889.83,1,Loyal Customers
17342,380.0,4,1227.54,0,At Risk
17343,355.0,6,1259.94,0,At Risk
17344,46.0,2,468.11,1,Loyal Customers
17345,15.0,10,1604.68,1,Loyal Customers
17346,4.0,26,5323.0,1,Loyal Customers
17347,86.0,1,228.96,1,Loyal Customers
17348,15.0,9,2476.41,1,Loyal Customers
17349,179.0,5,852.25,1,Loyal Customers
17350,8.0,7,1906.041,1,Loyal Customers
17351,36.0,12,1988.23,1,Loyal Customers
17352,696.0,1,36.25,0,At Risk
17353,129.0,4,3242.0,1,Loyal Customers
17354,51.0,4,3143.46,1,Loyal Customers
17355,386.0,1,285.11,0,At Risk
17356,312.0,5,946.47,0,At Risk
17357,24.0,2,388.14,1,Loyal Customers
17358,303.0,5,866.05,0,At Risk
17359,11.0,2,284.46,1,Loyal Customers
17360,17.0,6,1231.3799999999999,1,Loyal Customers
17361,49.0,5,880.64,1,Loyal Customers
17362,239.0,7,1024.04,1,Loyal Customers
17363,395.0,3,940.86,0,At Risk
17364,1.0,28,12070.42,1,Loyal Customers
17365,13.0,15,8224.98,1,Loyal Customers
17366,432.0,2,1096.24,0,At Risk
17367,238.0,1,168.4,1,Loyal Customers
17368,23.0,14,2826.14,1,Loyal Customers
17369,456.0,1,979.2,0,At Risk
17370,73.0,4,446.18,1,Loyal Customers
17371,17.0,6,662.55,1,Loyal Customers
17372,41.0,28,4377.56,1,Loyal Customers
17373,40.0,7,1167.5,1,Loyal Customers
17374,219.0,3,727.11,1,Loyal Customers
17375,199.0,4,660.55,1,Loyal Customers
17376,71.0,4,453.64,1,Loyal Customers
17377,24.0,78,18319.41,1,Loyal Customers
17378,374.0,1,10.95,0,At Risk
17379,11.0,1,404.66,1,Loyal Customers
17380,434.0,3,645.0,0,At Risk
17381,9.0,38,40002.37,1,Loyal Customers
17382,65.0,8,902.28,1,Loyal Customers
17383,4.0,2,309.99,1,Loyal Customers
17384,19.0,3,507.55,1,Loyal Customers
17385,15.0,1,261.11,1,Loyal Customers
17386,8.0,7,2812.77,1,Loyal Customers
17387,20.0,2,784.11,1,Loyal Customers
17388,78.0,11,2691.57,1,Loyal Customers
17389,1.0,61,57224.68,1,Loyal Customers
17390,421.0,1,149.3,0,At Risk
17391,164.0,2,508.8,1,Loyal Customers
17392,307.0,3,626.56,0,At Risk
17393,411.0,2,381.15000000000003,0,At Risk
17394,219.0,1,203.86999999999998,1,Loyal Customers
17395,508.0,1,97.5,0,At Risk
17396,39.0,14,8807.1,1,Loyal Customers
17397,22.0,3,1233.18,1,Loyal Customers
17398,115.0,3,653.38,1,Loyal Customers
17400,126.0,8,4677.05,1,Loyal Customers
17401,541.0,1,114.85,0,At Risk
17402,5.0,23,5096.18,1,Loyal Customers
17403,36.0,2,400.57,1,Loyal Customers
17404,4.0,23,47781.12,1,Loyal Customers
17405,1.0,3,1031.41,1,Loyal Customers
17406,333.0,13,4905.05,0,At Risk
17407,412.0,1,552.9,0,At Risk
17408,163.0,3,316.09000000000003,1,Loyal Customers
17409,185.0,10,7793.51,1,Loyal Customers
17410,16.0,5,1214.72,1,Loyal Customers
17411,12.0,5,1425.38,1,Loyal Customers
17412,3.0,16,4417.5199999999995,1,Loyal Customers
17413,405.0,2,560.14,0,At Risk
17414,44.0,6,2249.52,1,Loyal Customers
17415,80.0,1,507.84,1,Loyal Customers
17416,30.0,22,17298.45,1,Loyal Customers
17417,549.0,1,164.18,0,At Risk
17418,42.0,3,670.0600000000001,1,Loyal Customers
17419,11.0,18,6500.52,1,Loyal Customers
17420,50.0,6,1084.43,1,Loyal Customers
17421,386.0,3,1059.41,0,At Risk
17422,16.0,11,3594.76,1,Loyal Customers
17423,46.0,3,1118.95,1,Loyal Customers
17425,19.0,2,759.17,1,Loyal Customers
17426,8.0,13,8077.77,1,Loyal Customers
17427,72.0,1,100.8,1,Loyal Customers
17428,1.0,45,31819.760000000002,1,Loyal Customers
17429,128.0,5,1357.46,1,Loyal Customers
17430,33.0,4,735.17,1,Loyal Customers
17431,313.0,1,403.3,0,At Risk
17432,18.0,9,1751.39,1,Loyal Customers
17433,88.0,2,569.96,1,Loyal Customers
17434,2.0,7,2373.82,1,Loyal Customers
17435,411.0,1,331.35,0,At Risk
17436,2.0,5,534.0600000000001,1,Loyal Customers
17437,530.0,1,373.17,0,At Risk
17438,254.0,5,1422.77,1,Loyal Customers
17439,656.0,1,325.74,0,At Risk
17440,157.0,4,323.58,1,Loyal Customers
17441,732.0,1,293.35,0,At Risk
17442,37.0,15,4620.3,1,Loyal Customers
17443,220.0,1,534.24,1,Loyal Customers
17444,148.0,3,2940.04,1,Loyal Customers
17446,177.0,2,120.89999999999999,1,Loyal Customers
17447,40.0,2,541.53,1,Loyal Customers
17448,497.0,46,14556.97,0,At Risk
17449,2.0,13,4951.15,1,Loyal Customers
17450,8.0,51,246973.09,2,Champions
17451,1.0,7,1721.4,1,Loyal Customers
17453,18.0,2,486.71999999999997,1,Loyal Customers
17454,192.0,10,1547.94,1,Loyal Customers
17455,204.0,1,131.7,1,Loyal Customers
17456,365.0,2,1225.42,0,At Risk
17457,127.0,14,5984.81,1,Loyal Customers
17458,15.0,2,529.58,1,Loyal Customers
17459,43.0,2,657.3,1,Loyal Customers
17460,94.0,16,2228.27,1,Loyal Customers
17461,23.0,3,757.46,1,Loyal Customers
17462,60.0,2,675.69,1,Loyal Customers
17463,16.0,7,2557.91,1,Loyal Customers
17464,158.0,3,1000.94,1,Loyal Customers
17465,426.0,7,2542.79,0,At Risk
17466,10.0,2,763.28,1,Loyal Customers
17467,395.0,1,102.6,0,At Risk
17468,10.0,3,194.8,1,Loyal Customers
17469,16.0,17,5051.25,1,Loyal Customers
17470,45.0,11,2804.87,1,Loyal Customers
17471,475.0,1,321.65000000000003,0,At Risk
17472,191.0,4,935.1,1,Loyal Customers
17473,409.0,2,607.0,0,At Risk
17474,600.0,1,1047.0,0,At Risk
17475,79.0,1,194.37,1,Loyal Customers
17476,396.0,2,489.86,0,At Risk
17477,613.0,2,1144.3,0,At Risk
17478,408.0,2,1272.8000000000002,0,At Risk
17479,633.0,1,389.26,0,At Risk
17480,78.0,2,902.03,1,Loyal Customers
17481,4.0,4,1255.59,1,Loyal Customers
17482,487.0,2,778.19,0,At Risk
17483,65.0,4,591.73,1,Loyal Customers
17484,576.0,2,209.57,0,At Risk
17486,261.0,1,396.87,0,At Risk
17487,728.0,1,160.55,0,At Risk
17488,641.0,1,336.5,0,At Risk
17489,59.0,2,376.64,1,Loyal Customers
17490,1.0,9,2750.5,1,Loyal Customers
17491,1.0,17,5981.07,1,Loyal Customers
17492,248.0,3,1122.42,1,Loyal Customers
17493,385.0,1,100.91,0,At Risk
17494,502.0,1,54.699999999999996,0,At Risk
17495,8.0,3,806.72,1,Loyal Customers
17496,359.0,4,1412.89,0,At Risk
17497,390.0,2,287.25,0,At Risk
17498,76.0,1,272.21999999999997,1,Loyal Customers
17499,290.0,2,1341.3899999999999,0,At Risk
17500,17.0,3,1138.0,1,Loyal Customers
17501,221.0,2,288.6,1,Loyal Customers
17502,9.0,4,689.1,1,Loyal Customers
17503,3.0,2,558.96,1,Loyal Customers
17504,206.0,18,9565.12,1,Loyal Customers
17505,162.0,5,2435.48,1,Loyal Customers
17506,76.0,1,302.2,1,Loyal Customers
17507,262.0,2,605.58,0,At Risk
17508,281.0,8,4579.23,0,At Risk
17509,58.0,8,6115.14,1,Loyal Customers
17510,25.0,2,514.56,1,Loyal Customers
17511,3.0,60,175603.55,2,Champions
17512,29.0,18,5467.820000000001,1,Loyal Customers
17513,72.0,3,1158.8,1,Loyal Customers
17514,128.0,2,542.83,1,Loyal Customers
17515,31.0,9,1617.46,1,Loyal Customers
17516,15.0,6,957.55,1,Loyal Customers
17517,309.0,1,153.94,0,At Risk
17518,426.0,2,329.42,0,At Risk
17519,17.0,15,5109.47,1,Loyal Customers
17520,54.0,1,546.81,1,Loyal Customers
17521,30.0,5,1278.06,1,Loyal Customers
17522,2.0,5,1070.71,1,Loyal Customers
17523,11.0,4,652.74,1,Loyal Customers
17524,361.0,3,539.14,0,At Risk
17525,360.0,3,1161.9,0,At Risk
17526,5.0,12,4166.04,1,Loyal Customers
17527,54.0,4,939.37,1,Loyal Customers
17528,1.0,8,3628.5,1,Loyal Customers
17529,610.0,2,1240.25,0,At Risk
17530,1.0,12,3141.51,1,Loyal Customers
17531,190.0,3,1266.82,1,Loyal Customers
17532,386.0,1,65.34,0,At Risk
17533,435.0,1,34.8,0,At Risk
17534,54.0,5,1668.83,1,Loyal Customers
17535,280.0,1,164.4,0,At Risk
17536,177.0,3,364.83,1,Loyal Customers
17537,30.0,2,897.62,1,Loyal Customers
17538,26.0,1,98.42,1,Loyal Customers
17539,618.0,4,1226.57,0,At Risk
17540,25.0,6,1590.6000000000001,1,Loyal Customers
17541,510.0,1,124.46,0,At Risk
17542,270.0,3,341.7,0,At Risk
17543,550.0,1,120.05,0,At Risk
17544,390.0,3,960.69,0,At Risk
17545,43.0,6,1448.54,1,Loyal Customers
17547,376.0,2,727.85,0,At Risk
17548,234.0,4,731.26,1,Loyal Customers
17549,24.0,2,148.86,1,Loyal Customers
17550,197.0,9,2547.64,1,Loyal Customers
17551,359.0,1,306.84,0,At Risk
17552,60.0,12,3085.29,1,Loyal Customers
17553,130.0,4,3757.6,1,Loyal Customers
17554,1.0,5,1952.45,1,Loyal Customers
17555,20.0,5,1057.74,1,Loyal Customers
17556,206.0,2,300.67,1,Loyal Customers
17557,14.0,4,575.46,1,Loyal Customers
17558,393.0,1,259.17,0,At Risk
17559,513.0,1,167.62,0,At Risk
17560,95.0,8,1895.8,1,Loyal Customers
17561,19.0,4,722.34,1,Loyal Customers
17562,14.0,7,1122.38,1,Loyal Customers
17563,578.0,2,392.38,0,At Risk
17564,24.0,3,454.01,1,Loyal Customers
17565,587.0,1,131.83,0,At Risk
17566,8.0,2,901.21,1,Loyal Customers
17567,7.0,9,5356.03,1,Loyal Customers
17568,633.0,1,382.79,0,At Risk
17569,332.0,1,344.14,0,At Risk
17570,382.0,1,100.0,0,At Risk
17571,50.0,5,1703.75,1,Loyal Customers
17572,71.0,10,723.0100000000001,1,Loyal Customers
